Y_1,Y_2,Y_3,Y_4
0.629447372786358,0.288636260387383,-0.154228621799831,0.701425348578015
0.811583874151238,-0.242781234679463,-0.811541322224531,0.12111905470977
-0.746026367412988,0.623160916564954,0.197047337513482,0.859217733513326
0.826751712278039,0.0656511775989097,-0.058151487283332,0.393334401110455
0.264718492450819,-0.298545792846233,0.391898626603216,0.16558193035168
-0.804919190001181,0.878003123999774,0.399775699856583,0.630794422954842
-0.443003562265903,0.751885622985968,0.277061516543676,0.758027809194356
0.0937630384099677,0.100312685796844,-0.932792327867141,0.977823232159178
0.915013670868595,0.244950172002455,-0.862387801763898,-0.99895524928611
0.929777070398553,0.174089409062834,-0.360800529639008,0.730877182026049
-0.684773836644903,-0.584515414533943,0.061728561388253,0.225132938967997
0.941185563521231,-0.397507339441019,0.308891415514133,0.979900411417662
0.914333896485891,-0.0581533029648187,-0.184761605917695,0.0553601386768847
-0.0292487025543176,-0.539023679576883,0.639962445563881,-0.0409532295795625
0.6005609377776,0.688617585390778,0.436717886411767,0.602695211043905
-0.716227322745569,-0.610471420865901,0.937298660462187,-0.544314128587916
-0.15647743474745,-0.548156438055202,0.0626678131313489,-0.00381141760722059
0.831471050378134,-0.658583905704283,-0.34970863635888,0.80170497706401
0.584414659119109,-0.544671404366893,-0.788741593341956,0.149322438260375
0.918984852785806,-0.128602631792202,0.221917317492401,0.690356370108073
0.311481398313174,-0.377795426699174,0.557604483648185,0.477280583990804
-0.928576642851621,0.846759284206488,-0.153094162074523,0.171974071652952
0.698258611737554,-0.139585217340832,-0.818353428425121,-0.50653094802805
0.867986495515101,-0.630367359751728,-0.467057018441855,0.332832434638936
0.357470309715547,0.809761937359786,-0.692686564817387,-0.833034372794755
0.515480261156667,0.95949675671217,-0.437989394932258,0.251919570343166
0.486264936249832,-0.122260053747794,-0.119829721996558,0.321889115894685
-0.215545960931664,-0.777761553118802,0.0542854835213045,0.459503710634442
0.310955780355113,-0.483870608175866,-0.0851512686246521,0.781504232650645
-0.657626624376876,-0.182560307774896,0.75074319720837,0.964606445767213
0.412092176039218,0.189792148017229,0.0361042167222083,0.538058170671792
-0.936334307245159,-0.475576504438309,0.887245249096776,0.162892975750796
-0.44615403007822,0.205686178764166,0.275418196144348,0.856626124628376
-0.907657218737692,0.422431560867366,0.915387879683166,0.160180731516883
-0.805736437528305,-0.55650653196552,-0.518585929039679,-0.966034123325477
0.646915656654585,-0.765164698288388,0.352244607727504,-0.758280857802884
0.389657245951634,-0.406648253563346,-0.421870856651047,0.725421437399339
-0.365801039878279,-0.362443396148235,0.34361633082843,-0.031406977575795
0.90044409767671,-0.151666480572386,0.390280999103474,0.689711349152526
-0.931107838994182,0.0157165693222363,-0.864014463059979,-0.581189831958131
-0.122511280687204,-0.828968405819912,-0.490419686805989,0.10458268307755
-0.236883085813983,-0.475035530603335,-0.551919938351563,0.259766770128842
0.531033576298005,0.602029245539478,0.335665454027433,-0.936017968474866
0.590399802274126,-0.941559444875707,0.688784313054409,0.229426838234281
-0.626254790891243,0.857708278956089,-0.311075177397916,-0.275177075453895
-0.0204712084235379,0.460661725710906,0.561039305462716,-0.900934841915878
-0.108827598578201,-0.0227820523928417,0.350664131493999,-0.0208600216453565
0.292626020222529,0.157050122046878,-0.986569371363045,-0.61497920787585
0.418729661716145,-0.525432840456957,0.204340975163591,-0.75383250490811
0.509373363964722,-0.0823023436401378,-0.226457610958031,-0.58901165818464
-0.447949846002843,0.926177078573826,0.831982488262851,-0.70697017877022
0.35940535370735,0.093611437477936,-0.997697885741786,-0.621855651054772
0.310196007947681,0.042271661608003,-0.0751016815153427,-0.914695178177713
-0.674776529610739,-0.536811226582952,-0.15130192036925,0.270395833719764
-0.762004636883247,-0.0222045121596661,-0.078167267942072,-0.43626628823914
-0.00327189603571409,0.248120176347379,0.540319457217219,0.0771933560906808
0.919487917032162,0.358271081731495,-0.355056385626443,0.390326078888664
-0.319228546667734,-0.208969568662814,0.569478589521483,-0.00176797303482101
0.170535501959555,-0.265126702911047,-0.0572856925787768,0.0716021115022265
-0.552376121017726,0.975964006323266,-0.928474533461764,-0.109633669407915
0.502534118611306,-0.924522267520896,-0.648251168632938,-0.75213544480386
-0.489809769081462,0.770336016404951,0.443516066782205,-0.0192854130639637
0.0119141033302848,0.826573655278478,-0.0530280140693593,0.705996310681632
0.398153445313372,0.592367747170424,-0.694557599123536,0.747854811723467
0.781806505071597,-0.802575442688851,-0.317750785901781,-0.459411335414605
0.918582850410889,-0.476257632258568,0.214778427536695,-0.583077282497372
0.0944310599276061,-0.329286320074407,-0.616509489076404,0.129959141476402
-0.722751114342642,0.359455902754676,0.476853679953883,0.280623650325516
-0.701411988881885,-0.726893725289261,-0.514300803363662,-0.165942096714228
-0.484983491752527,0.44245499716348,0.834848684098765,-0.588048968935513
0.681434511967325,-0.786476276785517,-0.461876826627963,0.895866242586337
-0.491435642056938,0.307514697337119,0.531000033242877,-0.835857585804548
0.628569652137633,-0.0116521267214598,-0.622676046417018,-0.788581146836557
-0.512950062550021,0.55810344646255,-0.425003653867738,-0.715917756192004
0.858527246374456,0.430074156801388,-0.81777307262693,-0.667079118247158
-0.300032468030383,0.807441121112633,0.152418761326014,0.241917287870617
-0.606809499137584,0.781845008661578,0.366726486589306,0.147419529682396
-0.497832284047938,-0.331673894525008,0.0931862291806456,-0.895844219428261
0.232089352293278,0.397491664669589,-0.148542316257624,0.862402769216499
-0.0534223021945415,-0.604380346628142,0.288885562862673,0.457323363356542
-0.296680985874006,-0.938918107390727,0.295235260345369,0.47568330759518
0.661657255792582,0.488148520734925,0.358033508186404,-0.873190998614364
0.170528182305449,4.4871180401751e-05,0.271573421028167,0.720881126076464
0.0994472165822791,-0.0401557177078791,0.890348226218803,0.868810237922427
0.83438732765962,0.809444476134725,-0.582130155147954,0.968796624481943
-0.428321962359253,0.219733296845117,0.41856340542109,0.717877633367732
0.514400458221443,0.235332779176909,-0.527538846012407,0.571117978530061
0.507458188556991,0.718884611292425,-0.761207504405389,0.0267548371751498
-0.239108306049287,0.610978849059371,0.214607881371269,-0.64479507898827
0.135643281450442,0.15344303122937,-0.099724606068208,-0.202821006528314
-0.848291420873873,-0.634155061170172,-0.0825490127022643,-0.732137498024058
-0.892099762666786,-0.520135978862565,0.323889503811304,-0.938220902510097
0.0615951060179454,0.773023866152203,0.54057102960732,0.878283412139096
0.558334460204022,-0.942651695071788,-0.29956397311779,-0.397387870827216
0.868021368458366,-0.0201972229755523,0.324019196718269,-0.408932331049287
-0.74018758305254,-0.664145708635486,-0.167682820060407,-0.334127436327649
0.137647321744385,0.957361299282318,0.683858305382618,-0.0658636259422951
-0.0612187178835883,0.425388943357828,0.665833638150432,0.296396812932314
-0.976195860997517,0.000943248309686062,-0.487118015541705,-0.949543637013927
-0.325754711202237,-0.0578232509161214,0.226921473625751,0.684413224838669
-0.675635383613514,-0.880762264840722,0.164498329054454,0.11806508997739
0.588569081367814,0.363943808298126,0.0814786742488194,0.708199898546886
-0.37756991591039,-0.915137724998517,0.739882064716015,-0.304241611345478
0.0570662710124255,-0.857109070798715,-0.47044194704874,-0.107946703889794
-0.668702541000438,0.0432996849285674,-0.363851849037882,-0.891521031117741
0.203963882803273,-0.806539948438266,-0.761570917891618,-0.645784932421782
-0.474057430919711,0.636297107719249,0.879658940689841,0.325616123921949
0.308158196953565,0.635094184158573,0.291103749945047,-0.338342009593391
0.378429006280016,0.444879184733685,-0.0410735501022244,0.796972275668599
0.496303185647419,-0.700269115044066,0.278633922080217,-0.763689603106579
-0.0989168029950045,0.319210505816614,0.0894322210535257,0.976835857569961
-0.832357244006135,0.0371898850210763,0.294622960586255,0.0799641980758583
-0.542046062566362,0.945949109527725,0.0877718679992781,0.413834838645526
0.826674723003339,0.297982985424712,0.442093241159623,0.998983240195409
-0.695243962061554,0.600661150704803,0.0449906115542043,-0.424301310369726
0.651633954979095,-0.092404582546161,0.987409248241704,-0.170954922213783
0.0766848705201142,-0.135216992433077,-0.562646735200732,-0.0703201167497254
0.992269433253771,0.650627590804091,-0.788403453499544,0.527914156983913
-0.843648942493633,-0.833060370282172,-0.780605070953612,0.636408077815342
-0.114643460449107,-0.733657984785677,-0.872817258049789,-0.799556919609017
-0.786694459638831,-0.653222773761989,-0.190840008284748,-0.643766092226467
0.923796161710107,-0.218124395352529,-0.103254175867009,-0.280730173035839
-0.990731551731865,0.662759485678139,-0.268367646323658,-0.886590621863418
0.549820929423005,0.60672878320488,0.527009281697627,0.0437713473225585
0.634606441306866,-0.879057641660213,0.255792759228338,-0.328302050646151
0.737389410727019,-0.201484458772849,0.54396077110849,-0.648661940648678
-0.831128308978179,0.0537516610165918,0.865707140557639,-0.582106652013729
-0.200434701802207,-0.166401064138426,0.945481708006028,0.810307118008928
-0.480259194298692,0.313719781947414,-0.61594330114445,0.350782354672494
0.600136960448615,0.255946718380208,-0.722251594341689,-0.0630636001920053
-0.137172345072911,-0.41603184007657,0.39253267416599,0.824264948479246
0.821295188859046,-0.13669765950256,-0.812359946450269,-0.791976850441243
-0.636305943394295,-0.969025748727962,0.0508088077186715,0.491092147403435
-0.47239416695602,0.968127448758308,0.0606884367857268,0.472534911193277
-0.708922039230566,-0.665663180170688,0.722279622786665,0.123722850563275
-0.727862882582673,-0.787567310142672,-0.0302933328957962,-0.631611804968947
0.738584415280179,-0.255180519888926,-0.213087277569467,0.19442270067571
